artist_id,name,genre,popularity_score,formation_date,members,spotify_id,created_at,updated_at
art_000815,Golden Suns I,alternative|rock,59.59,1999-11-24,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000815,2025-11-17T02:43:33.084995,2025-11-17T02:43:33.084995
art_000816,Electric Oceans J,punk|funk,20.61,1968-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000816,2025-11-17T02:43:33.085002,2025-11-17T02:43:33.085002
art_000817,Diamond Dreams K,r&b|disco|blues,10.25,1970-12-01,Member 1,spotify_000817,2025-11-17T02:43:33.085010,2025-11-17T02:43:33.085010
art_000818,Golden Oceans L,grunge|reggae,82.73,1968-12-01,Member 1|Member 2|Member 3,spotify_000818,2025-11-17T02:43:33.085018,2025-11-17T02:43:33.085018
art_000819,Silver Valleys M,country,81.39,1966-12-02,Member 1,spotify_000819,2025-11-17T02:43:33.085024,2025-11-17T02:43:33.085024
art_000820,Oceans N,hip hop,56.8,1989-11-26,Member 1|Member 2,spotify_000820,2025-11-17T02:43:33.085030,2025-11-17T02:43:33.085030
art_000821,Tigers O,disco|hip hop,48.2,1981-11-28,Member 1|Member 2|Member 3|Member 4,spotify_000821,2025-11-17T02:43:33.085036,2025-11-17T02:43:33.085036
art_000822,Winds P,alternative,29.35,2006-11-22,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000822,2025-11-17T02:43:33.085043,2025-11-17T02:43:33.085043
art_000823,Phoenix Q,r&b,60.61,1988-11-26,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000823,2025-11-17T02:43:33.085049,2025-11-17T02:43:33.085049
art_000824,Golden Stars R,blues|folk|reggae,12.2,1998-11-24,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.085056,2025-11-17T02:43:33.085056
art_000825,Dreams S,jazz|punk,60.16,1982-11-28,Member 1,spotify_000825,2025-11-17T02:43:33.085061,2025-11-17T02:43:33.085062
art_000826,Rivers T,grunge|hip hop,56.48,1994-11-25,Member 1|Member 2,spotify_000826,2025-11-17T02:43:33.085067,2025-11-17T02:43:33.085067
art_000827,Iron Tigers U,latin|funk,35.14,2000-11-23,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000827,2025-11-17T02:43:33.085106,2025-11-17T02:43:33.085106
art_000828,Crystal Phoenix V,pop|classical,53.04,1962-12-03,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.085115,2025-11-17T02:43:33.085115
art_000829,Cosmic Oceans W,classical,52.77,1990-11-26,Member 1|Member 2|Member 3,spotify_000829,2025-11-17T02:43:33.085121,2025-11-17T02:43:33.085121
art_000830,Velvet Moons X,pop,57.24,1985-11-27,Member 1|Member 2,,2025-11-17T02:43:33.085127,2025-11-17T02:43:33.085127
art_000831,Storms Y,metal|alternative,54.19,2018-11-19,Member 1,spotify_000831,2025-11-17T02:43:33.085133,2025-11-17T02:43:33.085133
art_000832,Diamond Valleys Z,metal|hip hop,22.78,1989-11-26,Member 1|Member 2|Member 3,spotify_000832,2025-11-17T02:43:33.085139,2025-11-17T02:43:33.085139
art_000833,Rivers A,soul|indie|classical,30.46,1996-11-24,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.085146,2025-11-17T02:43:33.085146
art_000834,Waves B,jazz,50.52,1963-12-03,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.085151,2025-11-17T02:43:33.085151
art_000835,Cosmic Valleys C,punk,35.17,1968-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.085157,2025-11-17T02:43:33.085157
art_000836,Iron Lightning D,reggae|r&b,46.72,1972-11-30,Member 1|Member 2,spotify_000836,2025-11-17T02:43:33.085164,2025-11-17T02:43:33.085164
art_000837,Diamond Skies E,alternative|metal|hip hop,52.24,1970-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000837,2025-11-17T02:43:33.085170,2025-11-17T02:43:33.085170
art_000838,Midnight Echoes F,classical|reggae|indie,79.15,1989-11-26,Member 1|Member 2|Member 3,spotify_000838,2025-11-17T02:43:33.085177,2025-11-17T02:43:33.085177
art_000839,Legends G,folk|indie,29.85,1978-11-29,Member 1|Member 2,spotify_000839,2025-11-17T02:43:33.085183,2025-11-17T02:43:33.085183
art_000840,Steel Echoes H,pop|disco|soul,56.96,1997-11-24,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.085190,2025-11-17T02:43:33.085190
art_000841,Midnight Echoes I,indie|latin|pop,78.91,2003-11-23,Member 1|Member 2|Member 3|Member 4,spotify_000841,2025-11-17T02:43:33.085197,2025-11-17T02:43:33.085197
art_000842,Iron Flames J,jazz|folk|grunge,27.02,2006-11-22,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000842,2025-11-17T02:43:33.085205,2025-11-17T02:43:33.085205
art_000843,Electric Dragons K,blues|latin,65.43,1995-11-25,Member 1,,2025-11-17T02:43:33.085211,2025-11-17T02:43:33.085211
art_000844,Midnight Thunder L,blues,76.56,2018-11-19,Member 1|Member 2|Member 3,spotify_000844,2025-11-17T02:43:33.085219,2025-11-17T02:43:33.085219
art_000845,Lightning M,country|metal|funk,35.81,1983-11-28,Member 1|Member 2,,2025-11-17T02:43:33.085225,2025-11-17T02:43:33.085225
art_000846,Eagles N,r&b|alternative,56.46,2002-11-23,Member 1|Member 2|Member 3,spotify_000846,2025-11-17T02:43:33.085231,2025-11-17T02:43:33.085231
art_000847,Suns O,metal|alternative|classical,61.92,1964-12-02,Member 1,spotify_000847,2025-11-17T02:43:33.085237,2025-11-17T02:43:33.085237
art_000848,Silver Oceans P,classical,13.04,1987-11-27,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000848,2025-11-17T02:43:33.085243,2025-11-17T02:43:33.085243
art_000849,Wolves Q,indie,43.34,1983-11-28,Member 1|Member 2|Member 3,spotify_000849,2025-11-17T02:43:33.085249,2025-11-17T02:43:33.085249
art_000850,Wolves R,indie|metal|latin,82.07,1964-12-02,Member 1|Member 2,spotify_000850,2025-11-17T02:43:33.085255,2025-11-17T02:43:33.085255
art_000851,Phoenix S,pop|indie|jazz,24.15,1984-11-27,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000851,2025-11-17T02:43:33.085262,2025-11-17T02:43:33.085262
art_000852,Midnight Valleys T,alternative,49.25,1982-11-28,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000852,2025-11-17T02:43:33.085268,2025-11-17T02:43:33.085268
art_000853,Diamond Skies U,rock,25.79,1978-11-29,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000853,2025-11-17T02:43:33.085274,2025-11-17T02:43:33.085275
art_000854,Oceans V,disco,59.4,1983-11-28,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.085281,2025-11-17T02:43:33.085281
art_000855,Winds W,jazz|alternative,44.61,1986-11-27,Member 1|Member 2|Member 3|Member 4,spotify_000855,2025-11-17T02:43:33.085287,2025-11-17T02:43:33.085287
art_000856,Moons X,country|jazz,57.6,2010-11-21,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.085293,2025-11-17T02:43:33.085293
art_000857,Neon Eagles Y,latin,37.01,2008-11-21,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.085299,2025-11-17T02:43:33.085299
art_000858,Winds Z,latin,84.24,2014-11-20,Member 1,spotify_000858,2025-11-17T02:43:33.085305,2025-11-17T02:43:33.085305
art_000859,Diamond Mountains A,disco|electronic,48.97,2001-11-23,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.085313,2025-11-17T02:43:33.085313
art_000860,Moons B,punk|electronic,17.59,1999-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000860,2025-11-17T02:43:33.085319,2025-11-17T02:43:33.085319
art_000861,Steel Flames C,punk,94.89,1960-12-03,Member 1|Member 2|Member 3|Member 4,spotify_000861,2025-11-17T02:43:33.085326,2025-11-17T02:43:33.085326
art_000862,Cosmic Eagles D,blues,54.72,1988-11-26,Member 1|Member 2,spotify_000862,2025-11-17T02:43:33.085332,2025-11-17T02:43:33.085332
art_000863,Diamond Ravens E,soul|metal|jazz,4.26,2016-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.085338,2025-11-17T02:43:33.085339
art_000864,Steel Shadows F,blues|hip hop,89.13,2017-11-19,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.085346,2025-11-17T02:43:33.085346
art_000865,Tigers G,punk,56.96,2018-11-19,Member 1|Member 2,spotify_000865,2025-11-17T02:43:33.085352,2025-11-17T02:43:33.085352
art_000866,Silver Phoenix H,indie,25.94,2019-11-19,Member 1|Member 2,spotify_000866,2025-11-17T02:43:33.085358,2025-11-17T02:43:33.085358
art_000867,Lightning I,pop|indie|disco,54.41,2018-11-19,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.085364,2025-11-17T02:43:33.085364
art_000868,Neon Moons J,classical,41.68,2006-11-22,Member 1|Member 2|Member 3,spotify_000868,2025-11-17T02:43:33.085370,2025-11-17T02:43:33.085370
art_000869,Legends K,blues|funk|hip hop,76.72,1976-11-29,Member 1,spotify_000869,2025-11-17T02:43:33.085376,2025-11-17T02:43:33.085376
art_000870,Cosmic Thunder L,r&b|alternative,31.59,1981-11-28,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000870,2025-11-17T02:43:33.085508,2025-11-17T02:43:33.085510
art_000871,Wolves M,grunge|blues|disco,7.47,2018-11-19,Member 1,,2025-11-17T02:43:33.085529,2025-11-17T02:43:33.085530
art_000872,Midnight Legends N,electronic|blues,37.08,2017-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.085541,2025-11-17T02:43:33.085541
art_000873,Midnight Ravens O,punk|grunge|blues,40.79,2019-11-19,Member 1|Member 2|Member 3|Member 4,spotify_000873,2025-11-17T02:43:33.085550,2025-11-17T02:43:33.085551
art_000874,Iron Shadows P,pop,33.39,1977-11-29,Member 1,spotify_000874,2025-11-17T02:43:33.085558,2025-11-17T02:43:33.085558
art_000875,Rivers Q,pop|funk|country,70.78,1964-12-02,Member 1|Member 2,,2025-11-17T02:43:33.085565,2025-11-17T02:43:33.085565
art_000876,Steel Moons R,rock,72.0,2003-11-23,Member 1,spotify_000876,2025-11-17T02:43:33.085572,2025-11-17T02:43:33.085572
art_000877,Midnight Dragons S,funk,46.62,2014-11-20,Member 1|Member 2|Member 3|Member 4,spotify_000877,2025-11-17T02:43:33.085579,2025-11-17T02:43:33.085579
art_000878,Winds T,folk|rock|metal,27.47,1964-12-02,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000878,2025-11-17T02:43:33.085585,2025-11-17T02:43:33.085585
art_000879,Neon Shadows U,reggae|pop,29.95,1991-11-26,Member 1|Member 2,,2025-11-17T02:43:33.085592,2025-11-17T02:43:33.085592
art_000880,Golden Suns V,soul|country|funk,36.49,1971-12-01,Member 1,spotify_000880,2025-11-17T02:43:33.085599,2025-11-17T02:43:33.085599
art_000881,Iron Storms W,jazz|blues|rock,32.7,1972-11-30,Member 1|Member 2|Member 3,spotify_000881,2025-11-17T02:43:33.085606,2025-11-17T02:43:33.085606
art_000882,Moons X,jazz,64.77,2015-11-20,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000882,2025-11-17T02:43:33.085613,2025-11-17T02:43:33.085613
art_000883,Neon Waves Y,classical|hip hop|disco,29.73,1963-12-03,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.085619,2025-11-17T02:43:33.085620
art_000884,Tigers Z,folk|latin,13.14,1992-11-25,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.085626,2025-11-17T02:43:33.085626
art_000885,Electric Echoes A,electronic|pop|r&b,5.24,1972-11-30,Member 1|Member 2|Member 3|Member 4,spotify_000885,2025-11-17T02:43:33.085633,2025-11-17T02:43:33.085634
art_000886,Velvet Ravens B,jazz,68.16,1998-11-24,Member 1,spotify_000886,2025-11-17T02:43:33.085640,2025-11-17T02:43:33.085640
art_000887,Storms C,funk|metal|folk,57.01,2010-11-21,Member 1,spotify_000887,2025-11-17T02:43:33.085652,2025-11-17T02:43:33.085652
art_000888,Steel Ravens D,folk|disco|funk,6.24,2013-11-20,Member 1|Member 2|Member 3|Member 4,spotify_000888,2025-11-17T02:43:33.085661,2025-11-17T02:43:33.085661
art_000889,Silver Suns E,disco,19.68,1961-12-03,Member 1|Member 2,,2025-11-17T02:43:33.085667,2025-11-17T02:43:33.085667
art_000890,Electric Eagles F,grunge|hip hop|electronic,85.48,2008-11-21,Member 1|Member 2,spotify_000890,2025-11-17T02:43:33.085675,2025-11-17T02:43:33.085675
art_000891,Winds G,metal|grunge,34.63,1968-12-01,Member 1|Member 2,,2025-11-17T02:43:33.085682,2025-11-17T02:43:33.085682
art_000892,Rivers H,funk|electronic|rock,64.94,1980-11-28,Member 1|Member 2|Member 3,spotify_000892,2025-11-17T02:43:33.085688,2025-11-17T02:43:33.085688
art_000893,Neon Wolves I,blues|folk,86.04,2003-11-23,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000893,2025-11-17T02:43:33.085695,2025-11-17T02:43:33.085695
art_000894,Shadows J,folk|alternative,69.51,2000-11-23,Member 1,,2025-11-17T02:43:33.085701,2025-11-17T02:43:33.085701
art_000895,Winds K,electronic,68.0,1983-11-28,Member 1,spotify_000895,2025-11-17T02:43:33.085707,2025-11-17T02:43:33.085707
art_000896,Cosmic Ravens L,hip hop|metal,32.03,1990-11-26,Member 1|Member 2|Member 3|Member 4,spotify_000896,2025-11-17T02:43:33.085713,2025-11-17T02:43:33.085713
art_000897,Skies M,disco,88.2,1993-11-25,Member 1|Member 2,spotify_000897,2025-11-17T02:43:33.085719,2025-11-17T02:43:33.085719
art_000898,Diamond Phoenix N,country|r&b,56.23,1995-11-25,Member 1|Member 2,,2025-11-17T02:43:33.085725,2025-11-17T02:43:33.085725
art_000899,Velvet Storms O,indie|country,60.11,1998-11-24,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.085731,2025-11-17T02:43:33.085731
art_000900,Velvet Phoenix P,electronic,68.46,1982-11-28,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000900,2025-11-17T02:43:33.085738,2025-11-17T02:43:33.085738
art_000901,Golden Dragons Q,folk|country|blues,62.72,2009-11-21,Member 1|Member 2|Member 3,spotify_000901,2025-11-17T02:43:33.085744,2025-11-17T02:43:33.085745
art_000902,Neon Valleys R,metal,67.47,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000902,2025-11-17T02:43:33.085751,2025-11-17T02:43:33.085751
art_000903,Lightning S,hip hop,55.93,1995-11-25,Member 1,spotify_000903,2025-11-17T02:43:33.085757,2025-11-17T02:43:33.085757
art_000904,Steel Waves T,jazz|pop,36.57,1981-11-28,Member 1,spotify_000904,2025-11-17T02:43:33.085763,2025-11-17T02:43:33.085763
art_000905,Midnight Mountains U,electronic,48.9,1995-11-25,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.085769,2025-11-17T02:43:33.085769
art_000906,Golden Mountains V,grunge|classical,33.86,1986-11-27,Member 1,spotify_000906,2025-11-17T02:43:33.085776,2025-11-17T02:43:33.085776
art_000907,The Mountains W,classical|electronic,34.03,1998-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000907,2025-11-17T02:43:33.085782,2025-11-17T02:43:33.085782
art_000908,Neon Legends X,pop,86.58,2013-11-20,Member 1|Member 2,spotify_000908,2025-11-17T02:43:33.085789,2025-11-17T02:43:33.085789
art_000909,Cosmic Lightning Y,indie|grunge,88.3,2003-11-23,Member 1,,2025-11-17T02:43:33.085794,2025-11-17T02:43:33.085795
art_000910,Neon Winds Z,funk|disco|folk,33.02,2016-11-19,Member 1|Member 2,spotify_000910,2025-11-17T02:43:33.085801,2025-11-17T02:43:33.085801
art_000911,Mountains A,grunge,23.57,1970-12-01,Member 1|Member 2,,2025-11-17T02:43:33.085807,2025-11-17T02:43:33.085807
art_000912,Moons B,soul|latin|pop,53.14,1980-11-28,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000912,2025-11-17T02:43:33.085816,2025-11-17T02:43:33.085816
art_000913,The Dreams C,indie,75.9,1967-12-02,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000913,2025-11-17T02:43:33.085823,2025-11-17T02:43:33.085823
art_000914,Ravens D,r&b,85.45,1968-12-01,Member 1,,2025-11-17T02:43:33.085830,2025-11-17T02:43:33.085830
art_000915,Mountains E,r&b|soul|grunge,93.8,1972-11-30,Member 1|Member 2|Member 3|Member 4,spotify_000915,2025-11-17T02:43:33.085836,2025-11-17T02:43:33.085837
art_000916,Mountains F,metal|folk|blues,22.32,1981-11-28,Member 1|Member 2,spotify_000916,2025-11-17T02:43:33.085846,2025-11-17T02:43:33.085846
art_000917,Midnight Dreams G,blues|alternative,43.86,1997-11-24,Member 1,,2025-11-17T02:43:33.085853,2025-11-17T02:43:33.085853
art_000918,Ravens H,metal|blues,30.36,1991-11-26,Member 1,spotify_000918,2025-11-17T02:43:33.085859,2025-11-17T02:43:33.085859
art_000919,Electric Legends I,country|classical|jazz,38.83,2019-11-19,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000919,2025-11-17T02:43:33.085883,2025-11-17T02:43:33.085883
art_000920,Midnight Moons J,soul|punk,40.31,2010-11-21,Member 1|Member 2|Member 3,spotify_000920,2025-11-17T02:43:33.085899,2025-11-17T02:43:33.085899
art_000921,Waves K,indie,59.83,2013-11-20,Member 1,spotify_000921,2025-11-17T02:43:33.085913,2025-11-17T02:43:33.085913
art_000922,Steel Stars L,funk|indie,46.52,1963-12-03,Member 1|Member 2,,2025-11-17T02:43:33.085922,2025-11-17T02:43:33.085922
art_000923,Golden Wolves M,latin,8.52,1997-11-24,Member 1|Member 2|Member 3|Member 4,spotify_000923,2025-11-17T02:43:33.085930,2025-11-17T02:43:33.085930
art_000924,Neon Phoenix N,reggae|blues|rock,73.82,1965-12-02,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000924,2025-11-17T02:43:33.085937,2025-11-17T02:43:33.085937
art_000925,Neon Skies O,punk,42.25,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000925,2025-11-17T02:43:33.085945,2025-11-17T02:43:33.085945
art_000926,Rivers P,funk|pop|soul,67.68,1969-12-01,Member 1,,2025-11-17T02:43:33.085951,2025-11-17T02:43:33.085951
art_000927,Tigers Q,rock|jazz,56.71,1975-11-30,Member 1|Member 2|Member 3|Member 4,spotify_000927,2025-11-17T02:43:33.085958,2025-11-17T02:43:33.085958
art_000928,Tigers R,hip hop|soul,66.3,1966-12-02,Member 1|Member 2|Member 3|Member 4,spotify_000928,2025-11-17T02:43:33.085965,2025-11-17T02:43:33.085965
art_000929,Diamond Legends S,jazz|hip hop,36.42,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000929,2025-11-17T02:43:33.085972,2025-11-17T02:43:33.085972
art_000930,Legends T,funk|electronic|r&b,25.48,1971-12-01,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000930,2025-11-17T02:43:33.085978,2025-11-17T02:43:33.085978
art_000931,Crystal Waves U,disco,56.28,2016-11-19,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.085985,2025-11-17T02:43:33.085985
art_000932,Ravens V,grunge|blues|rock,71.82,2018-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000932,2025-11-17T02:43:33.085992,2025-11-17T02:43:33.085992
art_000933,Silver Skies W,electronic|soul,68.43,2009-11-21,Member 1,,2025-11-17T02:43:33.085998,2025-11-17T02:43:33.085999
art_000934,Steel Echoes X,soul,57.04,1978-11-29,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000934,2025-11-17T02:43:33.086011,2025-11-17T02:43:33.086011
art_000935,Electric Mountains Y,metal|rock|disco,33.44,1984-11-27,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000935,2025-11-17T02:43:33.086018,2025-11-17T02:43:33.086018
art_000936,Steel Wolves Z,folk|reggae|pop,50.88,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000936,2025-11-17T02:43:33.086025,2025-11-17T02:43:33.086025
art_000937,Moons A,funk|country|folk,38.19,1968-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.086031,2025-11-17T02:43:33.086032
art_000938,Shadows B,soul|jazz|folk,11.98,2007-11-22,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.086038,2025-11-17T02:43:33.086038
art_000939,Ravens C,classical|indie,51.12,1970-12-01,Member 1|Member 2|Member 3,spotify_000939,2025-11-17T02:43:33.086044,2025-11-17T02:43:33.086044
art_000940,Legends D,alternative|electronic,68.43,1964-12-02,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000940,2025-11-17T02:43:33.086050,2025-11-17T02:43:33.086050
art_000941,The Moons E,electronic|r&b|classical,46.39,2009-11-21,Member 1|Member 2|Member 3,spotify_000941,2025-11-17T02:43:33.086057,2025-11-17T02:43:33.086057
art_000942,Crystal Phoenix F,rock|indie,70.65,1962-12-03,Member 1|Member 2|Member 3|Member 4,spotify_000942,2025-11-17T02:43:33.086064,2025-11-17T02:43:33.086064
art_000943,The Winds G,classical|disco|electronic,23.94,1972-11-30,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.086071,2025-11-17T02:43:33.086071
art_000944,Cosmic Storms H,r&b|classical,71.23,2010-11-21,Member 1|Member 2|Member 3,spotify_000944,2025-11-17T02:43:33.086078,2025-11-17T02:43:33.086078
art_000945,Flames I,country,70.47,1980-11-28,Member 1|Member 2|Member 3|Member 4,spotify_000945,2025-11-17T02:43:33.086084,2025-11-17T02:43:33.086084
art_000946,Silver Winds J,pop|indie,37.38,2012-11-20,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.086091,2025-11-17T02:43:33.086091
art_000947,Winds K,country|disco|rock,88.47,1980-11-28,Member 1|Member 2,,2025-11-17T02:43:33.086098,2025-11-17T02:43:33.086098
art_000948,Dragons L,reggae|folk|blues,46.11,1966-12-02,Member 1,spotify_000948,2025-11-17T02:43:33.086104,2025-11-17T02:43:33.086104
art_000949,Oceans M,reggae|grunge,35.02,1997-11-24,Member 1,spotify_000949,2025-11-17T02:43:33.086111,2025-11-17T02:43:33.086111
art_000950,Dragons N,indie,46.38,1985-11-27,Member 1|Member 2|Member 3,spotify_000950,2025-11-17T02:43:33.086116,2025-11-17T02:43:33.086117
art_000951,Echoes O,r&b|metal,75.01,1972-11-30,Member 1|Member 2|Member 3,spotify_000951,2025-11-17T02:43:33.086122,2025-11-17T02:43:33.086122
art_000952,Eagles P,electronic,38.49,1971-12-01,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.086130,2025-11-17T02:43:33.086130
art_000953,Steel Legends Q,alternative,53.77,1969-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000953,2025-11-17T02:43:33.086138,2025-11-17T02:43:33.086138
art_000954,The Legends R,grunge|punk,56.05,1963-12-03,Member 1|Member 2,spotify_000954,2025-11-17T02:43:33.086145,2025-11-17T02:43:33.086145
art_000955,Stars S,r&b,42.46,1986-11-27,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.086151,2025-11-17T02:43:33.086151
art_000956,Crystal Thunder T,alternative|hip hop,78.66,1961-12-03,Member 1,,2025-11-17T02:43:33.086158,2025-11-17T02:43:33.086158
art_000957,The Dragons U,country|classical,66.79,1980-11-28,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000957,2025-11-17T02:43:33.086165,2025-11-17T02:43:33.086165
art_000958,Velvet Lightning V,indie|folk|grunge,37.44,1967-12-02,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.086172,2025-11-17T02:43:33.086172
art_000959,Rivers W,latin,28.31,1975-11-30,Member 1|Member 2,spotify_000959,2025-11-17T02:43:33.086178,2025-11-17T02:43:33.086178
art_000960,Wolves X,jazz,62.35,2004-11-22,Member 1|Member 2|Member 3|Member 4,spotify_000960,2025-11-17T02:43:33.086185,2025-11-17T02:43:33.086185
art_000961,Golden Echoes Y,latin|punk,63.79,1997-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000961,2025-11-17T02:43:33.086191,2025-11-17T02:43:33.086191
art_000962,The Shadows Z,r&b|funk|indie,36.23,1977-11-29,Member 1|Member 2|Member 3|Member 4,spotify_000962,2025-11-17T02:43:33.086198,2025-11-17T02:43:33.086198
art_000963,Silver Eagles A,hip hop|punk|latin,36.22,2020-11-18,Member 1,spotify_000963,2025-11-17T02:43:33.086204,2025-11-17T02:43:33.086205
art_000964,Suns B,rock|electronic|soul,53.91,1993-11-25,Member 1,,2025-11-17T02:43:33.086211,2025-11-17T02:43:33.086211
art_000965,Tigers C,disco,17.25,1971-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000965,2025-11-17T02:43:33.086217,2025-11-17T02:43:33.086217
art_000966,Waves D,r&b,60.52,1994-11-25,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000966,2025-11-17T02:43:33.086228,2025-11-17T02:43:33.086228
art_000967,Crystal Mountains E,disco|country|metal,8.87,1968-12-01,Member 1|Member 2,spotify_000967,2025-11-17T02:43:33.086275,2025-11-17T02:43:33.086275
art_000968,Moons F,pop,73.87,1970-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000968,2025-11-17T02:43:33.086282,2025-11-17T02:43:33.086282
art_000969,Steel Storms G,alternative,75.93,1968-12-01,Member 1,spotify_000969,2025-11-17T02:43:33.086289,2025-11-17T02:43:33.086289
art_000970,Stars H,disco|latin,51.72,2002-11-23,Member 1|Member 2|Member 3,spotify_000970,2025-11-17T02:43:33.086295,2025-11-17T02:43:33.086295
art_000971,Electric Oceans I,punk|rock|indie,50.92,1965-12-02,Member 1|Member 2|Member 3,spotify_000971,2025-11-17T02:43:33.086301,2025-11-17T02:43:33.086302
art_000972,Electric Dragons J,funk|electronic,59.7,1970-12-01,Member 1,,2025-11-17T02:43:33.086308,2025-11-17T02:43:33.086308
art_000973,Crystal Moons K,pop|rock,13.16,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000973,2025-11-17T02:43:33.086315,2025-11-17T02:43:33.086315
art_000974,Neon Phoenix L,classical,6.79,1988-11-26,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.086322,2025-11-17T02:43:33.086322
art_000975,Oceans M,country,87.89,1995-11-25,Member 1|Member 2|Member 3|Member 4,spotify_000975,2025-11-17T02:43:33.086328,2025-11-17T02:43:33.086328
art_000976,Ravens N,reggae,14.7,1989-11-26,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.086334,2025-11-17T02:43:33.086334
art_000977,Neon Echoes O,hip hop,76.41,2019-11-19,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.086340,2025-11-17T02:43:33.086340
art_000978,Moons P,country|blues|classical,34.32,1994-11-25,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.086346,2025-11-17T02:43:33.086347
art_000979,Steel Eagles Q,reggae|metal,19.62,1964-12-02,Member 1|Member 2|Member 3,spotify_000979,2025-11-17T02:43:33.086355,2025-11-17T02:43:33.086356
