concert_id,artist_id,venue_id,event_date,ticket_prices,total_attendance,revenue,status,created_at,updated_at
con_002078,art_000148,ven_000392,2025-03-12T18:15:00,early_bird:52.37|seated:78.56,3216,210535.44,completed,2025-11-17T02:43:33.104155,2025-11-17T02:43:33.104155
con_002079,art_000570,ven_000440,2023-12-26T18:15:00,general:57.67|vip:144.16|early_bird:46.13|standing:51.9,6385,478651.52,completed,2025-11-17T02:43:33.104164,2025-11-17T02:43:33.104165
con_002080,art_000769,ven_000169,2024-06-05T21:45:00,premium:86.43|vip:144.04|early_bird:46.09|standing:51.86|seated:69.14,,,cancelled,2025-11-17T02:43:33.104174,2025-11-17T02:43:33.104174
con_002081,art_000477,ven_000481,2022-11-03T19:45:00,general:52.76|premium:79.14|seated:63.31,2849,185384.43,completed,2025-11-17T02:43:33.104181,2025-11-17T02:43:33.104181
con_002082,art_000184,ven_000378,2025-08-31T19:15:00,general:39.53|vip:98.82|early_bird:31.62|standing:35.57,281,14439.18,completed,2025-11-17T02:43:33.104189,2025-11-17T02:43:33.104189
con_002083,art_000095,ven_000175,2023-12-26T20:45:00,general:47.04|premium:70.56|vip:117.59|standing:42.33,1045,72502.1,completed,2025-11-17T02:43:33.104196,2025-11-17T02:43:33.104196
con_002084,art_000174,ven_000146,2023-06-12T20:00:00,general:70.3|premium:105.46|vip:175.76|early_bird:56.24|standing:63.27,224,21102.14,completed,2025-11-17T02:43:33.104204,2025-11-17T02:43:33.104204
con_002085,art_000837,ven_000447,2022-03-22T20:30:00,general:57.15|vip:142.87|early_bird:45.72|standing:51.43|seated:68.58,780,57057.0,completed,2025-11-17T02:43:33.104211,2025-11-17T02:43:33.104211
con_002086,art_000073,ven_000390,2026-02-23T20:30:00,general:56.54|premium:84.81|early_bird:45.23|standing:50.88|seated:67.85,,,scheduled,2025-11-17T02:43:33.104219,2025-11-17T02:43:33.104219
con_002087,art_000646,ven_000321,2022-12-04T18:30:00,vip:154.02|standing:55.45|seated:73.93,,,cancelled,2025-11-17T02:43:33.104231,2025-11-17T02:43:33.104231
con_002088,art_000157,ven_000198,2023-06-09T18:30:00,premium:77.12|early_bird:41.13|standing:46.27|seated:61.7,3270,184934.85,completed,2025-11-17T02:43:33.104240,2025-11-17T02:43:33.104240
con_002089,art_000798,ven_000266,2024-10-02T19:30:00,vip:146.42|standing:52.71,294,29272.11,completed,2025-11-17T02:43:33.104247,2025-11-17T02:43:33.104247
con_002090,art_000789,ven_000355,2021-11-09T20:30:00,general:43.21|vip:108.03|seated:51.86,187,12659.9,completed,2025-11-17T02:43:33.104254,2025-11-17T02:43:33.104254
con_002091,art_000740,ven_000268,2022-05-18T21:45:00,premium:78.46|standing:47.07,8119,509589.04,completed,2025-11-17T02:43:33.104262,2025-11-17T02:43:33.104262
con_002092,art_000951,ven_000030,2025-09-21T18:00:00,general:71.58|premium:107.38|early_bird:57.27|standing:64.43|seated:85.9,3569,275926.53,completed,2025-11-17T02:43:33.104273,2025-11-17T02:43:33.104273
con_002093,art_000973,ven_000098,2021-11-19T21:30:00,premium:66.52|vip:110.87|early_bird:35.48|seated:53.22,4396,292432.91,completed,2025-11-17T02:43:33.104282,2025-11-17T02:43:33.104282
con_002094,art_000618,ven_000319,2023-04-21T20:00:00,general:44.89|vip:112.22|early_bird:35.91|standing:40.4|seated:53.87,946,54355.27,completed,2025-11-17T02:43:33.104290,2025-11-17T02:43:33.104290
con_002095,art_000172,ven_000180,2022-03-19T21:45:00,general:84.52|premium:126.78|vip:211.3|early_bird:67.62|standing:76.07,5871,664937.72,completed,2025-11-17T02:43:33.104298,2025-11-17T02:43:33.104298
con_002096,art_000872,ven_000192,2021-09-22T20:15:00,general:53.37|premium:80.05|early_bird:42.69|standing:48.03|seated:64.04,3307,190602.25,completed,2025-11-17T02:43:33.104306,2025-11-17T02:43:33.104306
con_002097,art_000284,ven_000476,2024-01-26T21:30:00,general:67.73|standing:60.95|seated:81.27,16391,1147096.82,completed,2025-11-17T02:43:33.104313,2025-11-17T02:43:33.104313
con_002098,art_000395,ven_000466,2025-10-04T19:30:00,general:63.77|premium:95.65|vip:159.42|early_bird:51.01|standing:57.39|seated:76.52,644,54070.24,completed,2025-11-17T02:43:33.104321,2025-11-17T02:43:33.104321
con_002099,art_000493,ven_000094,2026-04-13T20:15:00,vip:126.29|early_bird:40.41|seated:60.62,,,scheduled,2025-11-17T02:43:33.104328,2025-11-17T02:43:33.104328
con_002100,art_000035,ven_000141,2024-08-12T21:30:00,premium:148.23|vip:247.06,27655,5465872.47,completed,2025-11-17T02:43:33.104335,2025-11-17T02:43:33.104335
con_002101,art_000239,ven_000037,2023-05-02T20:45:00,general:72.54|premium:108.81|vip:181.35,14483,1750994.7,completed,2025-11-17T02:43:33.104342,2025-11-17T02:43:33.104342
con_002102,art_000949,ven_000441,2023-10-23T21:00:00,general:47.83|vip:119.58|seated:57.4,216,16186.32,completed,2025-11-17T02:43:33.104349,2025-11-17T02:43:33.104349
con_002103,art_000811,ven_000059,2022-01-28T18:45:00,general:44.87|premium:67.31|early_bird:35.9,491,24235.76,completed,2025-11-17T02:43:33.104356,2025-11-17T02:43:33.104356
con_002104,art_000874,ven_000470,2022-07-17T20:00:00,general:52.09|premium:78.14|early_bird:41.67|seated:62.51,3600,210969.0,completed,2025-11-17T02:43:33.104363,2025-11-17T02:43:33.104363
con_002105,art_000708,ven_000085,2023-04-15T19:00:00,general:62.07|premium:93.1|early_bird:49.65|standing:55.86|seated:74.48,967,64819.94,completed,2025-11-17T02:43:33.104372,2025-11-17T02:43:33.104372
con_002106,art_000486,ven_000342,2023-11-20T20:15:00,general:52.89|premium:79.34|early_bird:42.32|standing:47.61|seated:63.47,1729,98770.85,completed,2025-11-17T02:43:33.104380,2025-11-17T02:43:33.104380
con_002107,art_000936,ven_000205,2024-11-27T18:15:00,general:70.41|vip:176.03|early_bird:56.33|standing:63.37,11295,1033887.82,completed,2025-11-17T02:43:33.104387,2025-11-17T02:43:33.104387
con_002108,art_000450,ven_000401,2022-11-10T18:00:00,vip:174.88|standing:62.96,4757,565702.44,completed,2025-11-17T02:43:33.104394,2025-11-17T02:43:33.104394
con_002109,art_000352,ven_000342,2026-01-08T18:30:00,general:60.15|premium:90.22|vip:150.38|standing:54.13|seated:72.18,,,scheduled,2025-11-17T02:43:33.104400,2025-11-17T02:43:33.104400
con_002110,art_000475,ven_000465,2024-05-03T19:15:00,premium:67.33|vip:112.21|seated:53.86,109,8480.2,completed,2025-11-17T02:43:33.104406,2025-11-17T02:43:33.104407
con_002111,art_000734,ven_000433,2023-12-07T21:00:00,general:45.42|premium:68.14|vip:113.56|seated:54.51,182,12814.16,completed,2025-11-17T02:43:33.104415,2025-11-17T02:43:33.104416
con_002112,art_000505,ven_000356,2023-05-16T21:15:00,general:117.21|premium:175.81|vip:293.02|early_bird:93.77|seated:140.65,46776,7675567.39,completed,2025-11-17T02:43:33.104424,2025-11-17T02:43:33.104424
con_002113,art_000563,ven_000418,2022-07-12T18:30:00,general:92.54|premium:138.82|vip:231.36|early_bird:74.04|standing:83.29,28847,3577316.47,completed,2025-11-17T02:43:33.104434,2025-11-17T02:43:33.104434
con_002114,art_000051,ven_000037,2021-10-18T18:15:00,general:65.97|premium:98.95|vip:164.92|early_bird:52.78|standing:59.37|seated:79.16,13172,1144097.97,completed,2025-11-17T02:43:33.104443,2025-11-17T02:43:33.104444
con_002115,art_000762,ven_000410,2024-03-10T20:45:00,premium:104.21|vip:173.69|early_bird:55.58|standing:62.53|seated:83.37,299,28666.92,completed,2025-11-17T02:43:33.104451,2025-11-17T02:43:33.104451
con_002116,art_000558,ven_000044,2022-07-01T19:00:00,general:71.31|premium:106.97|vip:178.28|early_bird:57.05|standing:64.18|seated:85.57,431,40468.03,completed,2025-11-17T02:43:33.104458,2025-11-17T02:43:33.104458
con_002117,art_000452,ven_000439,2022-06-10T20:00:00,premium:99.8|vip:166.34|early_bird:53.23|seated:79.84,11214,1119185.24,completed,2025-11-17T02:43:33.104464,2025-11-17T02:43:33.104465
con_002118,art_000873,ven_000439,2023-09-09T18:45:00,early_bird:53.01|standing:59.64|seated:79.52,,,cancelled,2025-11-17T02:43:33.104471,2025-11-17T02:43:33.104471
con_002119,art_000152,ven_000084,2022-06-23T20:45:00,premium:76.25|early_bird:40.66|standing:45.75|seated:61.0,254,14202.41,completed,2025-11-17T02:43:33.104478,2025-11-17T02:43:33.104478
con_002120,art_000109,ven_000243,2022-11-25T18:15:00,general:57.58|premium:86.37|standing:51.82|seated:69.09,114,7548.51,completed,2025-11-17T02:43:33.104484,2025-11-17T02:43:33.104484
con_002121,art_000342,ven_000209,2022-12-16T21:00:00,general:71.74|premium:107.61|early_bird:57.39|standing:64.57,12030,906189.82,completed,2025-11-17T02:43:33.104491,2025-11-17T02:43:33.104491
con_002122,art_000933,ven_000245,2025-07-17T21:00:00,general:103.2|standing:92.88|seated:123.84,32829,3500884.56,completed,2025-11-17T02:43:33.104497,2025-11-17T02:43:33.104497
con_002123,art_000114,ven_000294,2023-09-20T19:15:00,early_bird:54.34,2728,148239.52,completed,2025-11-17T02:43:33.104507,2025-11-17T02:43:33.104507
con_002124,art_000063,ven_000130,2024-07-03T21:45:00,general:116.07|vip:290.19|standing:104.47|seated:139.29,43240,7026716.2,completed,2025-11-17T02:43:33.104513,2025-11-17T02:43:33.104513
con_002125,art_000009,ven_000352,2024-08-14T18:30:00,general:43.91|premium:65.87|vip:109.78|early_bird:35.13|standing:39.52,197,11591.87,completed,2025-11-17T02:43:33.104520,2025-11-17T02:43:33.104520
con_002126,art_000542,ven_000248,2023-04-30T19:15:00,general:54.0|vip:135.0|early_bird:43.2|standing:48.6,6805,477711.0,completed,2025-11-17T02:43:33.104528,2025-11-17T02:43:33.104528
con_002127,art_000529,ven_000482,2022-05-20T19:45:00,premium:160.76|vip:267.94|early_bird:85.74|standing:96.46,37822,5776364.95,completed,2025-11-17T02:43:33.104535,2025-11-17T02:43:33.104535
con_002128,art_000872,ven_000404,2024-07-07T19:15:00,premium:88.26|vip:147.1|early_bird:47.07|seated:70.61,7058,622939.08,completed,2025-11-17T02:43:33.104541,2025-11-17T02:43:33.104541
con_002129,art_000427,ven_000273,2023-02-12T20:00:00,vip:158.52|seated:76.09,15658,1836761.69,completed,2025-11-17T02:43:33.104547,2025-11-17T02:43:33.104547
con_002130,art_000278,ven_000195,2025-03-13T20:45:00,general:68.76|premium:103.13|vip:171.89|early_bird:55.0,2882,287320.99,completed,2025-11-17T02:43:33.104553,2025-11-17T02:43:33.104554
con_002131,art_000856,ven_000270,2026-03-18T21:30:00,general:60.89|premium:91.34|vip:152.23|early_bird:48.71,,,scheduled,2025-11-17T02:43:33.104560,2025-11-17T02:43:33.104560
con_002132,art_000996,ven_000477,2023-08-14T20:45:00,general:65.96|premium:98.94|vip:164.9|standing:59.36|seated:79.15,709,66406.36,completed,2025-11-17T02:43:33.104566,2025-11-17T02:43:33.104566
con_002133,art_000531,ven_000378,2024-10-04T18:45:00,general:77.62|vip:194.04|standing:69.86|seated:93.14,463,50311.89,completed,2025-11-17T02:43:33.104573,2025-11-17T02:43:33.104573
con_002134,art_000294,ven_000119,2026-03-20T20:45:00,early_bird:47.06,,,scheduled,2025-11-17T02:43:33.104578,2025-11-17T02:43:33.104579
con_002135,art_000596,ven_000025,2024-06-02T18:00:00,general:63.05|premium:94.57|early_bird:50.44|seated:75.66,,,cancelled,2025-11-17T02:43:33.104584,2025-11-17T02:43:33.104584
con_002136,art_000207,ven_000420,2022-03-05T19:30:00,general:61.89|early_bird:49.51|standing:55.7|seated:74.26,1021,61607.14,completed,2025-11-17T02:43:33.104591,2025-11-17T02:43:33.104591
con_002137,art_000260,ven_000073,2023-02-26T20:45:00,general:41.05|premium:61.58|vip:102.63|early_bird:32.84|standing:36.95|seated:49.26,258,13945.33,completed,2025-11-17T02:43:33.104597,2025-11-17T02:43:33.104597
con_002138,art_000215,ven_000408,2025-06-12T21:00:00,vip:205.86|early_bird:65.88|standing:74.11,,,cancelled,2025-11-17T02:43:33.104604,2025-11-17T02:43:33.104604
con_002139,art_000496,ven_000047,2023-05-03T19:30:00,general:64.04|premium:96.06|early_bird:51.23|standing:57.64|seated:76.85,9705,671236.62,completed,2025-11-17T02:43:33.104610,2025-11-17T02:43:33.104610
con_002140,art_000647,ven_000158,2022-03-17T21:45:00,premium:87.14|early_bird:46.47|seated:69.71,1510,102337.73,completed,2025-11-17T02:43:33.104617,2025-11-17T02:43:33.104617
con_002141,art_000655,ven_000351,2025-10-18T19:45:00,general:37.29|premium:55.93|vip:93.22|early_bird:29.83,83,4487.6,completed,2025-11-17T02:43:33.104624,2025-11-17T02:43:33.104624
con_002142,art_000380,ven_000078,2024-01-15T20:30:00,general:103.25|vip:258.12|early_bird:82.6|standing:92.92|seated:123.9,37349,4935969.14,completed,2025-11-17T02:43:33.104638,2025-11-17T02:43:33.104638
con_002143,art_000569,ven_000234,2022-05-08T18:45:00,general:78.35|premium:117.52|early_bird:62.68|standing:70.51|seated:94.02,6046,511588.34,completed,2025-11-17T02:43:33.104644,2025-11-17T02:43:33.104644
con_002144,art_000132,ven_000207,2022-09-18T21:00:00,premium:127.59|seated:102.07,18442,2117694.86,completed,2025-11-17T02:43:33.104651,2025-11-17T02:43:33.104651
con_002145,art_000253,ven_000490,2025-06-21T20:15:00,general:67.36|vip:168.4|early_bird:53.89|seated:80.83,7399,685295.38,completed,2025-11-17T02:43:33.104658,2025-11-17T02:43:33.104658
con_002146,art_000171,ven_000194,2024-01-27T18:30:00,general:58.76|premium:88.14|standing:52.89|seated:70.52,1679,113462.62,completed,2025-11-17T02:43:33.104666,2025-11-17T02:43:33.104666
con_002147,art_000527,ven_000151,2022-05-21T20:45:00,premium:81.47|vip:135.78|early_bird:43.45|standing:48.88|seated:65.17,427,32003.65,completed,2025-11-17T02:43:33.104673,2025-11-17T02:43:33.104673
con_002148,art_000440,ven_000072,2021-12-12T19:45:00,general:66.64|premium:99.96|early_bird:53.31|standing:59.98|seated:79.97,3866,278243.75,completed,2025-11-17T02:43:33.104680,2025-11-17T02:43:33.104680
con_002149,art_000624,ven_000072,2024-08-05T21:45:00,general:57.45|premium:86.18|vip:143.64|early_bird:45.96|standing:51.71|seated:68.95,3433,259700.73,completed,2025-11-17T02:43:33.104689,2025-11-17T02:43:33.104689
con_002150,art_000840,ven_000022,2024-07-06T21:15:00,general:58.63|premium:87.94|standing:52.77|seated:70.35,116,7821.01,completed,2025-11-17T02:43:33.104696,2025-11-17T02:43:33.104696
con_002151,art_000560,ven_000442,2021-02-13T20:30:00,general:58.58|vip:146.45|early_bird:46.86|standing:52.72|seated:70.3,5827,436920.11,completed,2025-11-17T02:43:33.104704,2025-11-17T02:43:33.104704
con_002152,art_000249,ven_000355,2023-12-15T21:45:00,general:48.12|premium:72.18|vip:120.31|early_bird:38.5|standing:43.31|seated:57.75,202,12799.06,completed,2025-11-17T02:43:33.104712,2025-11-17T02:43:33.104712
con_002153,art_000191,ven_000024,2024-05-06T20:15:00,general:106.88|premium:160.33|early_bird:85.51|standing:96.2|seated:128.26,37586,4338777.5,completed,2025-11-17T02:43:33.104720,2025-11-17T02:43:33.104720
con_002154,art_000345,ven_000053,2026-05-09T21:15:00,general:64.48|early_bird:51.59|standing:58.04|seated:77.38,,,cancelled,2025-11-17T02:43:33.104726,2025-11-17T02:43:33.104727
con_002155,art_000080,ven_000203,2022-03-26T21:30:00,premium:101.59|vip:169.32|seated:81.28,1373,161185.62,completed,2025-11-17T02:43:33.104733,2025-11-17T02:43:33.104733
con_002156,art_000068,ven_000244,2024-04-27T18:30:00,premium:194.65|early_bird:103.81|standing:116.79|seated:155.72,55886,7977307.36,completed,2025-11-17T02:43:33.104739,2025-11-17T02:43:33.104739
con_002157,art_000593,ven_000312,2022-06-17T18:45:00,general:65.25|premium:97.87|early_bird:52.2|standing:58.72|seated:78.29,352,24804.03,completed,2025-11-17T02:43:33.104747,2025-11-17T02:43:33.104747
con_002158,art_000222,ven_000053,2023-06-15T18:15:00,premium:68.78|standing:41.27,1267,69716.68,completed,2025-11-17T02:43:33.104753,2025-11-17T02:43:33.104753
con_002159,art_000742,ven_000496,2021-09-10T20:00:00,general:50.7|vip:126.74|early_bird:40.56|seated:60.83,214,14917.4,completed,2025-11-17T02:43:33.104759,2025-11-17T02:43:33.104759
con_002160,art_000065,ven_000349,2025-02-18T21:00:00,general:52.93|vip:132.31|early_bird:42.34,8081,613024.66,completed,2025-11-17T02:43:33.104766,2025-11-17T02:43:33.104766
con_002161,art_000455,ven_000427,2025-07-10T19:15:00,premium:185.28|vip:308.8|seated:148.22,50016,10708425.6,completed,2025-11-17T02:43:33.104773,2025-11-17T02:43:33.104773
con_002162,art_000484,ven_000365,2022-10-07T19:15:00,early_bird:55.78|standing:62.75|seated:83.67,11640,784536.0,completed,2025-11-17T02:43:33.104779,2025-11-17T02:43:33.104779
con_002163,art_000391,ven_000177,2022-12-01T18:45:00,vip:187.47|early_bird:59.99|standing:67.49|seated:89.98,,,cancelled,2025-11-17T02:43:33.104785,2025-11-17T02:43:33.104785
con_002164,art_000014,ven_000328,2023-03-12T19:15:00,general:40.67|premium:61.01|vip:101.68,1580,107102.93,completed,2025-11-17T02:43:33.104792,2025-11-17T02:43:33.104792
con_002165,art_000643,ven_000132,2022-05-21T19:15:00,general:60.37|premium:90.56|vip:150.93|early_bird:48.3|seated:72.44,879,74293.08,completed,2025-11-17T02:43:33.104798,2025-11-17T02:43:33.104799
con_002166,art_000501,ven_000181,2026-02-23T21:45:00,general:83.69|premium:125.53|vip:209.22|early_bird:66.95|standing:75.32,,,scheduled,2025-11-17T02:43:33.104805,2025-11-17T02:43:33.104805
con_002167,art_000236,ven_000124,2026-01-28T19:15:00,premium:79.88|vip:133.13|early_bird:42.6|standing:47.93,,,scheduled,2025-11-17T02:43:33.104811,2025-11-17T02:43:33.104811
con_002168,art_000934,ven_000432,2026-03-27T21:00:00,general:66.11|vip:165.28|early_bird:52.89,,,scheduled,2025-11-17T02:43:33.104817,2025-11-17T02:43:33.104817
con_002169,art_000357,ven_000287,2021-06-03T19:15:00,general:43.2|vip:108.01|early_bird:34.56|seated:51.84,131,7781.73,completed,2025-11-17T02:43:33.104826,2025-11-17T02:43:33.104826
con_002170,art_000361,ven_000062,2026-04-17T18:30:00,premium:174.91|vip:291.52|early_bird:93.29|standing:104.95|seated:139.93,,,scheduled,2025-11-17T02:43:33.104833,2025-11-17T02:43:33.104833
con_002171,art_000383,ven_000391,2025-03-28T19:00:00,general:117.55|premium:176.32|seated:141.06,47230,6847247.97,completed,2025-11-17T02:43:33.104839,2025-11-17T02:43:33.104840
con_002172,art_000571,ven_000374,2023-06-10T19:00:00,general:71.96|premium:107.94|vip:179.9|early_bird:57.57|standing:64.76|seated:86.35,4052,383913.49,completed,2025-11-17T02:43:33.104847,2025-11-17T02:43:33.104847
con_002173,art_000111,ven_000351,2024-09-08T21:00:00,premium:84.57|vip:140.95|early_bird:45.11|standing:50.74|seated:67.66,112,8714.27,completed,2025-11-17T02:43:33.104854,2025-11-17T02:43:33.104854
con_002174,art_000355,ven_000272,2022-01-07T21:30:00,general:58.09|premium:87.13|vip:145.22|early_bird:46.47,3389,285447.0,completed,2025-11-17T02:43:33.104863,2025-11-17T02:43:33.104863
con_002175,art_000543,ven_000361,2024-11-21T21:45:00,general:54.22|premium:81.34|vip:135.56|early_bird:43.38|standing:48.8,6748,490309.68,completed,2025-11-17T02:43:33.104869,2025-11-17T02:43:33.104869
con_002176,art_000281,ven_000359,2025-08-30T21:15:00,general:80.29|premium:120.43|early_bird:64.23|standing:72.26,19725,1662866.81,completed,2025-11-17T02:43:33.104877,2025-11-17T02:43:33.104877
con_002177,art_000654,ven_000119,2021-03-21T18:45:00,premium:94.0|vip:156.66|early_bird:50.13|standing:56.4|seated:75.2,6323,546800.39,completed,2025-11-17T02:43:33.104884,2025-11-17T02:43:33.104884
con_002178,art_000071,ven_000009,2022-10-05T21:15:00,general:70.0|premium:105.0|vip:175.0|standing:63.0,8593,887227.25,completed,2025-11-17T02:43:33.104891,2025-11-17T02:43:33.104891
con_002179,art_000630,ven_000243,2026-03-19T19:15:00,premium:86.43|early_bird:46.1|seated:69.15,,,scheduled,2025-11-17T02:43:33.104897,2025-11-17T02:43:33.104897
con_002180,art_000564,ven_000471,2022-10-14T18:30:00,early_bird:37.18|seated:55.77,594,27606.15,completed,2025-11-17T02:43:33.104904,2025-11-17T02:43:33.104905
con_002181,art_000085,ven_000499,2025-05-15T21:30:00,general:118.21|premium:177.31|vip:295.52|early_bird:94.57,45392,7780302.28,completed,2025-11-17T02:43:33.104911,2025-11-17T02:43:33.104912
